Description:           XBRL Index of EDGAR Dissemination Feed
Last Data Received:    September 30, 2009
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
CIK|Company Name|Form Type|Date Filed|Filename
49071|HUMANA INC|10-Q|2009-08-03|edgar/data/49071/0001193125-09-162305.txt
4962|AMERICAN EXPRESS CO|10-Q/A|2009-09-02|edgar/data/4962/0001193125-09-186163.txt
4977|AFLAC INC|10-Q|2009-08-07|edgar/data/4977/0000950123-09-032199.txt
49816|ILLINOIS POWER CO|10-Q|2009-08-10|edgar/data/49816/0001193125-09-170432.txt
49826|ILLINOIS TOOL WORKS INC|10-Q|2009-08-07|edgar/data/49826/0000049826-09-000066.txt
49938|IMPERIAL OIL LTD|10-Q/A|2009-08-05|edgar/data/49938/0001193125-09-165283.txt
50863|INTEL CORP|10-Q|2009-08-03|edgar/data/50863/0000950123-09-028975.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|10-Q|2009-07-28|edgar/data/51143/0001104659-09-045198.txt
51434|INTERNATIONAL PAPER CO /NEW/|10-Q/A|2009-08-10|edgar/data/51434/0001193125-09-170375.txt
5187|WYETH|10-Q|2009-08-06|edgar/data/5187/0001193125-09-167069.txt
5272|AMERICAN INTERNATIONAL GROUP INC|10-Q/A|2009-09-03|edgar/data/5272/0001104659-09-053270.txt
52988|JACOBS ENGINEERING GROUP INC /DE/|10-Q|2009-07-30|edgar/data/52988/0001193125-09-158470.txt
53456|JERSEY CENTRAL POWER & LIGHT CO|10-Q|2009-08-03|edgar/data/53456/0001031296-09-000021.txt
53669|JOHNSON CONTROLS INC|10-Q|2009-08-03|edgar/data/53669/0000950123-09-028880.txt
54480|KANSAS CITY SOUTHERN|10-Q|2009-07-30|edgar/data/54480/0000950123-09-027630.txt
55067|KELLOGG CO|10-Q/A|2009-09-02|edgar/data/55067/0000950123-09-040402.txt
5513|Unum Group|10-Q|2009-08-05|edgar/data/5513/0001193125-09-165373.txt
55785|KIMBERLY CLARK CORP|10-Q|2009-08-07|edgar/data/55785/0000055785-09-000026.txt
56873|KROGER CO|10-Q|2009-09-23|edgar/data/56873/0001104659-09-055895.txt
59478|LILLY ELI & CO|10-Q|2009-07-31|edgar/data/59478/0000950123-09-028099.txt
59558|LINCOLN NATIONAL CORP|10-Q|2009-08-07|edgar/data/59558/0000059558-09-000113.txt
60086|LOEWS CORP|10-Q/A|2009-08-06|edgar/data/60086/0000060086-09-000039.txt
60667|LOWES COMPANIES INC|10-Q|2009-09-01|edgar/data/60667/0000060667-09-000096.txt
62709|MARSH & MCLENNAN COMPANIES, INC.|10-Q/A|2009-08-10|edgar/data/62709/0001193125-09-170830.txt
6281|ANALOG DEVICES INC|10-Q|2009-08-18|edgar/data/6281/0000950123-09-036183.txt
62996|MASCO CORP /DE/|10-Q/A|2009-08-25|edgar/data/62996/0000950123-09-037888.txt
63276|MATTEL INC /DE/|10-Q|2009-07-29|edgar/data/63276/0001193125-09-157960.txt
63908|MCDONALDS CORP|10-Q|2009-08-06|edgar/data/63908/0001193125-09-166658.txt
64040|MCGRAW-HILL COMPANIES INC|10-Q|2009-07-29|edgar/data/64040/0000950123-09-026861.txt
64670|MEDTRONIC INC|10-Q/A|2009-09-09|edgar/data/64670/0000897101-09-001829.txt
64670|MEDTRONIC INC|10-Q|2009-09-09|edgar/data/64670/0000897101-09-001825.txt
64803|CVS CAREMARK CORP|10-Q|2009-08-04|edgar/data/64803/0001193125-09-163865.txt
64978|MERCK & CO INC|10-Q|2009-08-03|edgar/data/64978/0000950123-09-028634.txt
65100|MERRILL LYNCH & CO., INC.|10-Q|2009-08-07|edgar/data/65100/0000950123-09-032231.txt
65350|METROPOLITAN EDISON CO|10-Q|2009-08-03|edgar/data/65350/0001031296-09-000021.txt
65984|ENTERGY CORP /DE/|10-Q/A|2009-09-04|edgar/data/65984/0000065984-09-000179.txt
66740|3M CO|10-Q|2009-07-31|edgar/data/66740/0001104659-09-046329.txt
6769|APACHE CORP|10-Q|2009-08-07|edgar/data/6769/0000950123-09-032262.txt
67716|MDU RESOURCES GROUP INC|10-Q|2009-08-07|edgar/data/67716/0000067716-09-000112.txt
68505|MOTOROLA INC|10-Q/A|2009-08-26|edgar/data/68505/0000950123-09-038201.txt
6951|APPLIED MATERIALS INC /DE|10-Q|2009-09-01|edgar/data/6951/0000950123-09-040145.txt
701221|CIGNA CORP|10-Q|2009-07-30|edgar/data/701221/0000950123-09-027787.txt
701985|LIMITED BRANDS INC|10-Q|2009-09-04|edgar/data/701985/0001193125-09-187824.txt
702165|NORFOLK SOUTHERN CORP|10-Q|2009-08-03|edgar/data/702165/0000702165-09-000120.txt
704051|LEGG MASON INC|10-Q|2009-08-05|edgar/data/704051/0000704051-09-000121.txt
70858|BANK OF AMERICA CORP /DE/|10-Q|2009-08-07|edgar/data/70858/0001193125-09-168935.txt
708819|MCDERMOTT INTERNATIONAL INC|10-Q/A|2009-08-27|edgar/data/708819/0000708819-09-000013.txt
712515|ELECTRONIC ARTS INC.|10-Q|2009-08-10|edgar/data/712515/0001193125-09-170759.txt
713676|PNC FINANCIAL SERVICES GROUP INC|10-Q|2009-08-10|edgar/data/713676/0001193125-09-170563.txt
715957|DOMINION RESOURCES INC /VA/|10-Q|2009-07-31|edgar/data/715957/0001193125-09-160797.txt
717423|MURPHY OIL CORP /DE|10-Q|2009-08-07|edgar/data/717423/0001193125-09-168802.txt
718877|Activision Blizzard, Inc.|10-Q|2009-08-07|edgar/data/718877/0001104659-09-048234.txt
721083|SMITH INTERNATIONAL INC|10-Q|2009-08-07|edgar/data/721083/0000950123-09-032270.txt
72207|NOBLE ENERGY INC|10-Q|2009-07-30|edgar/data/72207/0000072207-09-000031.txt
72333|NORDSTROM INC|10-Q|2009-09-09|edgar/data/72333/0000950123-09-041984.txt
723531|PAYCHEX INC|10-Q|2009-09-23|edgar/data/723531/0000950123-09-045262.txt
72903|XCEL ENERGY INC|10-Q|2009-07-31|edgar/data/72903/0001104659-09-046313.txt
72971|WELLS FARGO & CO/MN|10-Q|2009-08-07|edgar/data/72971/0000950123-09-032191.txt
73124|NORTHERN TRUST CORP|10-Q/A|2009-08-03|edgar/data/73124/0001193125-09-162276.txt
731766|UNITEDHEALTH GROUP INC|10-Q|2009-08-06|edgar/data/731766/0001193125-09-167160.txt
732485|GENZYME CORP|10-Q/A|2009-09-04|edgar/data/732485/0001047469-09-008149.txt
732712|VERIZON COMMUNICATIONS INC|10-Q|2009-07-30|edgar/data/732712/0001193125-09-159648.txt
732717|AT&T INC.|10-Q|2009-08-05|edgar/data/732717/0000732717-09-000050.txt
73309|NUCOR CORP|10-Q|2009-08-11|edgar/data/73309/0001193125-09-171521.txt
7332|SOUTHWESTERN ENERGY CO|10-Q/A|2009-08-20|edgar/data/7332/0000007332-09-000030.txt
73960|OHIO EDISON CO|10-Q|2009-08-03|edgar/data/73960/0001031296-09-000021.txt
740260|VENTAS INC|10-Q|2009-08-05|edgar/data/740260/0001193125-09-165464.txt
740761|BUCYRUS INTERNATIONAL INC|10-Q|2009-08-10|edgar/data/740761/0001193125-09-170760.txt
746515|EXPEDITORS INTERNATIONAL OF WASHINGTON INC|10-Q|2009-08-07|edgar/data/746515/0001193125-09-169086.txt
750556|SUNTRUST BANKS INC|10-Q|2009-08-10|edgar/data/750556/0001193125-09-169479.txt
751652|QUESTAR CORP|10-Q/A|2009-09-02|edgar/data/751652/0000751652-09-000050.txt
753308|FPL GROUP INC|10-Q|2009-07-31|edgar/data/753308/0000753308-09-000086.txt
75362|PACCAR INC|10-Q/A|2009-08-28|edgar/data/75362/0001193125-09-183589.txt
75527|PACIFIC ENTERPRISES INC|10-Q|2009-07-31|edgar/data/75527/0000086521-09-000047.txt
762129|CILCORP INC|10-Q|2009-08-10|edgar/data/762129/0001193125-09-170432.txt
764065|CLIFFS NATURAL RESOURCES INC.|10-Q|2009-07-30|edgar/data/764065/0001193125-09-159399.txt
764180|ALTRIA GROUP, INC.|10-Q/A|2009-08-04|edgar/data/764180/0001193125-09-163472.txt
765880|HCP, INC.|10-Q|2009-08-04|edgar/data/765880/0001104659-09-046716.txt
768251|ALTERA CORP|10-Q|2009-07-22|edgar/data/768251/0001193125-09-153175.txt
769397|AUTODESK INC|10-Q|2009-08-28|edgar/data/769397/0001193125-09-183342.txt
77227|PENNSYLVANIA ELECTRIC CO|10-Q|2009-08-03|edgar/data/77227/0001031296-09-000021.txt
773840|HONEYWELL INTERNATIONAL INC|10-Q/A|2009-08-03|edgar/data/773840/0000930413-09-003987.txt
773910|ANADARKO PETROLEUM CORP|10-Q|2009-08-04|edgar/data/773910/0001193125-09-163299.txt
78003|PFIZER INC|10-Q|2009-08-06|edgar/data/78003/0001157523-09-005774.txt
78100|PECO ENERGY CO|10-Q|2009-07-24|edgar/data/78100/0001193125-09-154888.txt
783325|WISCONSIN ENERGY CORP|10-Q|2009-08-04|edgar/data/783325/0000107815-09-000047.txt
784681|CSC HOLDINGS INC|10-Q/A|2009-08-11|edgar/data/784681/0001104659-09-048741.txt
784681|CSC HOLDINGS INC|10-Q/A|2009-08-31|edgar/data/784681/0001104659-09-052668.txt
78814|PITNEY BOWES INC /DE/|10-Q|2009-08-05|edgar/data/78814/0000930413-09-004048.txt
788784|PUBLIC SERVICE ENTERPRISE GROUP INC|10-Q|2009-08-03|edgar/data/788784/0000930413-09-003976.txt
789073|FORTUNE BRANDS INC|10-Q|2009-08-07|edgar/data/789073/0001193125-09-169079.txt
790070|EMC CORP|10-Q|2009-08-05|edgar/data/790070/0001193125-09-165391.txt
791519|STAPLES INC|10-Q|2009-08-25|edgar/data/791519/0001104659-09-051480.txt
793952|HARLEY DAVIDSON INC|10-Q|2009-07-31|edgar/data/793952/0001193125-09-160726.txt
794367|Macy's, Inc.|10-Q|2009-09-08|edgar/data/794367/0001193125-09-188479.txt
79732|POTOMAC ELECTRIC POWER CO|10-Q|2009-08-06|edgar/data/79732/0001193125-09-167151.txt
797468|OCCIDENTAL PETROLEUM CORP /DE/|10-Q|2009-08-06|edgar/data/797468/0000797468-09-000095.txt
798354|FISERV INC|10-Q|2009-08-06|edgar/data/798354/0001193125-09-167025.txt
79879|PPG INDUSTRIES INC|10-Q|2009-07-27|edgar/data/79879/0001193125-09-155628.txt
79958|PRECISION CASTPARTS CORP|10-Q|2009-08-07|edgar/data/79958/0001193125-09-168742.txt
801898|JOY GLOBAL INC|10-Q|2009-09-09|edgar/data/801898/0000801898-09-000131.txt
804055|COCA COLA ENTERPRISES INC|10-Q|2009-07-30|edgar/data/804055/0001193125-09-159652.txt
804328|QUALCOMM INC/DE|10-Q|2009-07-22|edgar/data/804328/0000950123-09-024369.txt
80661|PROGRESSIVE CORP/OH/|10-Q|2009-08-10|edgar/data/80661/0001193125-09-170002.txt
808362|BAKER HUGHES INC|10-Q|2009-08-06|edgar/data/808362/0000950123-09-030883.txt
81033|PUBLIC SERVICE ELECTRIC & GAS CO|10-Q|2009-08-03|edgar/data/81033/0000930413-09-003976.txt
81061|PUBLIX SUPER MARKETS INC|10-Q|2009-08-06|edgar/data/81061/0001193125-09-166495.txt
811030|PROFESSIONALLY MANAGED PORTFOLIOS|N-CSRS|2009-07-15|edgar/data/811030/0000894189-09-002100.txt
812074|OWENS ILLINOIS INC /DE/|10-Q|2009-08-07|edgar/data/812074/0001104659-09-048054.txt
813828|CBS CORP|10-Q|2009-08-06|edgar/data/813828/0001047469-09-007300.txt
815556|FASTENAL CO|10-Q|2009-07-24|edgar/data/815556/0001193125-09-154691.txt
816284|CELGENE CORP /DE/|10-Q|2009-07-31|edgar/data/816284/0000950123-09-028388.txt
818479|DENTSPLY INTERNATIONAL INC /DE/|10-Q|2009-07-30|edgar/data/818479/0000818479-09-000123.txt
818686|TEVA PHARMACEUTICAL INDUSTRIES LTD|6-K|2009-07-29|edgar/data/818686/0001193125-09-158140.txt
8192|ATLANTIC CITY ELECTRIC CO|10-Q|2009-08-06|edgar/data/8192/0001193125-09-167151.txt
820027|AMERIPRISE FINANCIAL INC|10-Q|2009-08-05|edgar/data/820027/0001104659-09-046999.txt
820313|AMPHENOL CORP /DE/|10-Q|2009-08-06|edgar/data/820313/0001104659-09-047605.txt
821189|EOG RESOURCES INC|10-Q|2009-08-06|edgar/data/821189/0000821189-09-000047.txt
823768|WASTE MANAGEMENT INC|10-Q|2009-07-30|edgar/data/823768/0000950123-09-027482.txt
826083|DELL INC|10-Q/A|2009-09-11|edgar/data/826083/0000950123-09-042709.txt
827052|EDISON INTERNATIONAL|10-Q|2009-08-07|edgar/data/827052/0001047469-09-007340.txt
827054|MICROCHIP TECHNOLOGY INC|10-Q/A|2009-08-10|edgar/data/827054/0000827054-09-000154.txt
829224|STARBUCKS CORP|10-Q|2009-08-05|edgar/data/829224/0000950123-09-029843.txt
831001|CITIGROUP INC|10-Q|2009-08-07|edgar/data/831001/0001047469-09-007400.txt
831259|FREEPORT MCMORAN COPPER & GOLD INC|10-Q|2009-08-07|edgar/data/831259/0000831259-09-000076.txt
833081|PRIDE INTERNATIONAL INC|10-Q/A|2009-07-30|edgar/data/833081/0001140361-09-017365.txt
833081|PRIDE INTERNATIONAL INC|10-Q/A|2009-08-05|edgar/data/833081/0001140361-09-017883.txt
833444|TYCO INTERNATIONAL LTD /BER/|10-Q|2009-07-30|edgar/data/833444/0001047469-09-007036.txt
835729|BMC SOFTWARE INC|10-Q|2009-08-05|edgar/data/835729/0001193125-09-165131.txt
837173|Walter Energy, Inc.|10-Q|2009-08-07|edgar/data/837173/0001047469-09-007382.txt
849213|PLUM CREEK TIMBER CO INC|10-Q|2009-08-05|edgar/data/849213/0001193125-09-165473.txt
849399|SYMANTEC CORP|10-Q|2009-08-05|edgar/data/849399/0000950123-09-030335.txt
850693|ALLERGAN INC|10-Q|2009-08-10|edgar/data/850693/0001193125-09-169343.txt
85408|ROWAN COMPANIES INC|10-Q|2009-08-10|edgar/data/85408/0000085408-09-000039.txt
858470|CABOT OIL & GAS CORP|10-Q|2009-07-30|edgar/data/858470/0001193125-09-159490.txt
859737|HOLOGIC INC|10-Q|2009-08-06|edgar/data/859737/0001193125-09-166920.txt
86144|SAFEWAY INC|10-Q|2009-07-27|edgar/data/86144/0001193125-09-155582.txt
86312|TRAVELERS COMPANIES, INC.|10-Q/A|2009-08-05|edgar/data/86312/0001104659-09-047320.txt
864328|BJ SERVICES CO|10-Q/A|2009-08-10|edgar/data/864328/0001193125-09-170340.txt
86521|SAN DIEGO GAS & ELECTRIC CO|10-Q|2009-07-31|edgar/data/86521/0000086521-09-000047.txt
866374|FLEXTRONICS INTERNATIONAL LTD.|10-Q|2009-08-04|edgar/data/866374/0000950123-09-029455.txt
868809|XTO ENERGY INC|10-Q|2009-08-06|edgar/data/868809/0001193125-09-166661.txt
87347|SCHLUMBERGER LTD /NV/|10-Q|2009-07-29|edgar/data/87347/0001193125-09-158007.txt
874761|AES CORP|10-Q|2009-08-07|edgar/data/874761/0001193125-09-167427.txt
874761|AES CORP|8-K|2009-09-15|edgar/data/874761/0001193125-09-191566.txt
874766|HARTFORD FINANCIAL SERVICES GROUP INC/DE|10-Q/A|2009-08-26|edgar/data/874766/0000950123-09-038240.txt
875045|BIOGEN IDEC INC.|10-Q|2009-07-17|edgar/data/875045/0000950123-09-022892.txt
877890|CITRIX SYSTEMS INC|10-Q|2009-08-07|edgar/data/877890/0001193125-09-168937.txt
879101|KIMCO REALTY CORP|10-Q|2009-08-06|edgar/data/879101/0001145443-09-001878.txt
88205|SPX CORP|10-Q/A|2009-08-12|edgar/data/88205/0001104659-09-049293.txt
882095|GILEAD SCIENCES INC|10-Q|2009-08-05|edgar/data/882095/0001193125-09-165506.txt
882835|ROPER INDUSTRIES INC|10-Q/A|2009-08-17|edgar/data/882835/0000882835-09-000031.txt
882835|ROPER INDUSTRIES INC|10-Q/A|2009-08-17|edgar/data/882835/0000882835-09-000033.txt
883984|ICU MEDICAL INC/DE|10-Q|2009-07-24|edgar/data/883984/0001104659-09-044741.txt
884905|PRAXAIR INC|10-Q|2009-07-29|edgar/data/884905/0001193125-09-158218.txt
885639|KOHLS CORPORATION|10-Q|2009-09-04|edgar/data/885639/0001193125-09-187625.txt
885721|EXPRESS SCRIPTS INC|10-Q/A|2009-07-30|edgar/data/885721/0000885721-09-000063.txt
885721|EXPRESS SCRIPTS INC|10-Q/A|2009-07-30|edgar/data/885721/0000885721-09-000066.txt
885721|EXPRESS SCRIPTS INC|10-Q|2009-07-29|edgar/data/885721/0000885721-09-000060.txt
885725|BOSTON SCIENTIFIC CORP|10-Q|2009-08-06|edgar/data/885725/0000950123-09-031281.txt
8868|AVON PRODUCTS INC|10-Q|2009-07-30|edgar/data/8868/0001193125-09-158844.txt
886982|GOLDMAN SACHS GROUP INC|10-Q|2009-08-05|edgar/data/886982/0000950123-09-029919.txt
888228|KINDER MORGAN ENERGY PARTNERS L P|10-Q/A|2009-08-03|edgar/data/888228/0001169232-09-003553.txt
889900|PATTERSON UTI ENERGY INC|10-Q|2009-08-04|edgar/data/889900/0000950123-09-029288.txt
890801|McAfee, Inc.|10-Q|2009-08-07|edgar/data/890801/0000950123-09-031492.txt
891456|PLAINS EXPLORATION & PRODUCTION CO|10-Q/A|2009-08-12|edgar/data/891456/0001193125-09-173033.txt
895126|CHESAPEAKE ENERGY CORP|10-Q|2009-08-10|edgar/data/895126/0001193125-09-170647.txt
895421|MORGAN STANLEY|10-Q|2009-08-07|edgar/data/895421/0001193125-09-169269.txt
895648|GENERAL GROWTH PROPERTIES INC|10-Q|2009-08-10|edgar/data/895648/0001104659-09-048413.txt
896159|ACE LTD|10-Q|2009-08-07|edgar/data/896159/0001193125-09-168881.txt
896262|AMEDISYS INC|10-Q|2009-07-28|edgar/data/896262/0001193125-09-156904.txt
89800|SHERWIN WILLIAMS CO|10-Q|2009-07-31|edgar/data/89800/0000950123-09-028093.txt
898745|PRINCIPAL FUNDS INC|N-14|2009-08-10|edgar/data/898745/0000898745-09-000372.txt
899051|ALLSTATE CORP|10-Q/A|2009-08-27|edgar/data/899051/0001104659-09-051984.txt
899689|VORNADO REALTY TRUST|10-Q/A|2009-08-21|edgar/data/899689/0000899689-09-000034.txt
899881|PROLOGIS|10-Q|2009-08-04|edgar/data/899881/0000950123-09-029196.txt
901491|PAPA JOHNS INTERNATIONAL INC|10-Q|2009-08-04|edgar/data/901491/0001104659-09-046982.txt
90185|SIGMA ALDRICH CORP|10-Q|2009-08-03|edgar/data/90185/0001193125-09-162171.txt
906107|EQUITY RESIDENTIAL|10-Q|2009-08-06|edgar/data/906107/0001193125-09-167271.txt
908255|BORGWARNER INC|10-Q|2009-07-29|edgar/data/908255/0000950123-09-027003.txt
909281|ONEOK Partners LP|10-Q|2009-08-06|edgar/data/909281/0000909281-09-000056.txt
910073|NEW YORK COMMUNITY BANCORP INC|10-Q|2009-08-10|edgar/data/910073/0001193125-09-170623.txt
912750|NEWFIELD EXPLORATION CO /DE/|10-Q/A|2009-08-10|edgar/data/912750/0000912750-09-000056.txt
914208|Invesco Ltd.|10-Q|2009-07-31|edgar/data/914208/0000950123-09-028100.txt
915389|EASTMAN CHEMICAL CO|10-Q|2009-07-30|edgar/data/915389/0000915389-09-000055.txt
91576|KEYCORP /NEW/|10-Q|2009-08-10|edgar/data/91576/0000950123-09-032642.txt
915912|AVALONBAY COMMUNITIES INC|10-Q|2009-08-10|edgar/data/915912/0000950123-09-032702.txt
918160|AK STEEL HOLDING CORP|10-Q|2009-08-04|edgar/data/918160/0000918160-09-000029.txt
920148|LABORATORY CORP OF AMERICA HOLDINGS|10-Q/A|2009-08-28|edgar/data/920148/0000920148-09-000065.txt
92103|SOUTHERN CALIFORNIA EDISON CO|10-Q|2009-08-07|edgar/data/92103/0001047469-09-007341.txt
92108|SOUTHERN CALIFORNIA GAS CO|10-Q|2009-07-31|edgar/data/92108/0000086521-09-000047.txt
92122|SOUTHERN CO|10-Q/A|2009-08-27|edgar/data/92122/0000092122-09-000072.txt
921847|HUDSON CITY BANCORP INC|10-Q|2009-08-07|edgar/data/921847/0000950123-09-031993.txt
922224|PPL CORP|10-Q/A|2009-08-25|edgar/data/922224/0000922224-09-000082.txt
92230|BB&T CORP|10-Q/A|2009-08-13|edgar/data/92230/0000092230-09-000076.txt
92380|SOUTHWEST AIRLINES CO|10-Q|2009-07-23|edgar/data/92380/0000092380-09-000027.txt
927066|DAVITA INC|10-Q|2009-08-07|edgar/data/927066/0001193125-09-167626.txt
927628|CAPITAL ONE FINANCIAL CORP|10-Q|2009-08-10|edgar/data/927628/0001193125-09-170756.txt
927653|MCKESSON CORP|10-Q|2009-07-28|edgar/data/927653/0000950123-09-026374.txt
930835|EDISON MISSION ENERGY|10-Q|2009-08-07|edgar/data/930835/0001047469-09-007342.txt
931148|GRAFTECH INTERNATIONAL LTD|10-Q|2009-07-31|edgar/data/931148/0001193125-09-160240.txt
931182|ERP OPERATING LTD PARTNERSHIP|10-Q|2009-08-06|edgar/data/931182/0001193125-09-167290.txt
93410|CHEVRON CORP|10-Q|2009-08-06|edgar/data/93410/0000950123-09-030860.txt
934612|BURLINGTON NORTHERN SANTA FE CORP|10-Q|2009-07-24|edgar/data/934612/0000934612-09-000042.txt
936340|DTE ENERGY CO|10-Q/A|2009-08-28|edgar/data/936340/0000950123-09-039236.txt
936402|Shire plc|10-Q/A|2009-08-28|edgar/data/936402/0000950103-09-002146.txt
936468|LOCKHEED MARTIN CORP|10-Q|2009-07-22|edgar/data/936468/0001193125-09-153203.txt
93751|STATE STREET Corp|10-Q|2009-08-10|edgar/data/93751/0001193125-09-169449.txt
941548|CAMERON INTERNATIONAL CORP|10-Q|2009-08-06|edgar/data/941548/0000941548-09-000106.txt
944868|DIRECTV GROUP INC|10-Q|2009-08-07|edgar/data/944868/0001047469-09-007317.txt
945436|MEMC ELECTRONIC MATERIALS INC|10-Q|2009-08-05|edgar/data/945436/0001193125-09-165368.txt
945764|DENBURY RESOURCES INC|10-Q|2009-08-10|edgar/data/945764/0000950123-09-032668.txt
9466|BALTIMORE GAS & ELECTRIC CO|10-Q|2009-08-07|edgar/data/9466/0001047469-09-007384.txt
949039|DIAMOND OFFSHORE DRILLING INC|10-Q|2009-07-29|edgar/data/949039/0000950123-09-026820.txt
95521|SUPERVALU INC|10-Q|2009-07-29|edgar/data/95521/0000950123-09-026905.txt
96223|LEUCADIA NATIONAL CORP|10-Q|2009-08-07|edgar/data/96223/0000950123-09-031774.txt
97216|TEREX CORP|10-Q|2009-07-30|edgar/data/97216/0000097216-09-000168.txt
97476|TEXAS INSTRUMENTS INC|10-Q|2009-07-29|edgar/data/97476/0001140361-09-017223.txt
97745|THERMO FISHER SCIENTIFIC INC.|10-Q|2009-07-31|edgar/data/97745/0000097745-09-000040.txt
9892|BARD C R INC /NJ/|10-Q|2009-07-27|edgar/data/9892/0001193125-09-155929.txt
