Description:           XBRL Index of EDGAR Dissemination Feed
Last Data Received:    December 31, 2009
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
CIK|Company Name|Form Type|Date Filed|Filename
35527|FIFTH THIRD BANCORP|10-Q|2009-11-06|edgar/data/35527/0001193125-09-227731.txt
356028|CA, INC.|10-Q|2009-10-23|edgar/data/356028/0000950123-09-052756.txt
36104|US BANCORP \DE\|10-Q|2009-11-06|edgar/data/36104/0000950123-09-059477.txt
36270|M&T BANK CORP|10-Q|2009-11-05|edgar/data/36270/0000950123-09-057789.txt
3673|ALLEGHENY ENERGY, INC|10-Q|2009-11-09|edgar/data/3673/0001193125-09-227819.txt
37634|FLORIDA POWER & LIGHT CO|10-Q|2009-10-30|edgar/data/37634/0000753308-09-000122.txt
37637|FLORIDA POWER CORP|10-Q|2009-11-06|edgar/data/37637/0001094093-09-000218.txt
37748|MASSEY ENERGY CO|10-Q|2009-10-28|edgar/data/37748/0000037748-09-000051.txt
37785|FMC CORP|10-Q|2009-11-04|edgar/data/37785/0001193125-09-223626.txt
37996|FORD MOTOR CO|10-Q|2009-11-06|edgar/data/37996/0001140361-09-025042.txt
38074|FOREST LABORATORIES INC|10-Q|2009-11-09|edgar/data/38074/0000038074-09-000048.txt
38079|FOREST OIL CORP|10-Q|2009-11-06|edgar/data/38079/0001047469-09-009749.txt
38777|FRANKLIN RESOURCES INC|10-K|2009-11-24|edgar/data/38777/0001193125-09-241304.txt
39899|GANNETT CO INC /DE/|10-Q|2009-11-04|edgar/data/39899/0000950123-09-057428.txt
39911|GAP INC|10-Q|2009-12-08|edgar/data/39911/0001193125-09-249204.txt
40533|GENERAL DYNAMICS CORP|10-Q|2009-11-03|edgar/data/40533/0001193125-09-222060.txt
40545|GENERAL ELECTRIC CO|10-Q/A|2009-11-06|edgar/data/40545/0000040545-09-000074.txt
40545|GENERAL ELECTRIC CO|10-Q|2009-11-02|edgar/data/40545/0000040545-09-000071.txt
40704|GENERAL MILLS INC|10-Q|2009-12-18|edgar/data/40704/0000950123-09-071898.txt
40987|GENUINE PARTS CO|10-Q|2009-11-05|edgar/data/40987/0000950123-09-058201.txt
41091|GEORGIA POWER CO|10-Q|2009-11-06|edgar/data/41091/0000092122-09-000089.txt
42542|GOODRICH CORP|10-Q|2009-10-22|edgar/data/42542/0000950123-09-052197.txt
4281|ALCOA INC|10-Q|2009-10-23|edgar/data/4281/0001193125-09-212942.txt
4447|HESS CORP|10-Q|2009-11-06|edgar/data/4447/0000950123-09-059277.txt
44545|GULF POWER CO|10-Q|2009-11-06|edgar/data/44545/0000092122-09-000089.txt
44570|ENTERGY GULF STATES LOUISIANA, LLC|10-Q|2009-11-06|edgar/data/44570/0000065984-09-000219.txt
45012|HALLIBURTON CO|10-Q|2009-10-23|edgar/data/45012/0000045012-09-000390.txt
46640|HEINZ H J CO|10-Q|2009-11-24|edgar/data/46640/0000950123-09-065701.txt
46765|HELMERICH & PAYNE INC|10-K|2009-11-25|edgar/data/46765/0001047469-09-010426.txt
47111|HERSHEY CO|10-Q|2009-11-12|edgar/data/47111/0000047111-09-000050.txt
47217|HEWLETT PACKARD CO|10-K|2009-12-17|edgar/data/47217/0001047469-09-010806.txt
4904|AMERICAN ELECTRIC POWER CO INC|10-Q|2009-10-30|edgar/data/4904/0000004904-09-000174.txt
49071|HUMANA INC|10-Q|2009-11-03|edgar/data/49071/0001193125-09-221456.txt
4962|AMERICAN EXPRESS CO|10-Q|2009-10-30|edgar/data/4962/0001193125-09-218953.txt
4977|AFLAC INC|10-Q|2009-11-06|edgar/data/4977/0000950123-09-059412.txt
49816|ILLINOIS POWER CO|10-Q|2009-11-09|edgar/data/49816/0001193125-09-229036.txt
49826|ILLINOIS TOOL WORKS INC|10-Q|2009-10-30|edgar/data/49826/0000049826-09-000091.txt
49938|IMPERIAL OIL LTD|10-Q|2009-11-05|edgar/data/49938/0001193125-09-225389.txt
50863|INTEL CORP|10-Q|2009-11-02|edgar/data/50863/0000950123-09-056321.txt
51143|INTERNATIONAL BUSINESS MACHINES CORP|10-Q|2009-10-27|edgar/data/51143/0001104659-09-060554.txt
51434|INTERNATIONAL PAPER CO /NEW/|10-Q|2009-11-06|edgar/data/51434/0001193125-09-227000.txt
5272|AMERICAN INTERNATIONAL GROUP INC|10-Q|2009-11-06|edgar/data/5272/0001047469-09-009659.txt
52988|JACOBS ENGINEERING GROUP INC /DE/|10-K|2009-11-20|edgar/data/52988/0001193125-09-239188.txt
53456|JERSEY CENTRAL POWER & LIGHT CO|10-Q|2009-11-09|edgar/data/53456/0001031296-09-000035.txt
53669|JOHNSON CONTROLS INC|10-K|2009-11-25|edgar/data/53669/0000950123-09-065841.txt
54480|KANSAS CITY SOUTHERN|10-Q|2009-10-29|edgar/data/54480/0000950123-09-054928.txt
55067|KELLOGG CO|10-Q|2009-11-06|edgar/data/55067/0001193125-09-226884.txt
5513|Unum Group|10-Q|2009-11-04|edgar/data/5513/0001193125-09-223170.txt
55785|KIMBERLY CLARK CORP|10-Q/A|2009-11-06|edgar/data/55785/0000055785-09-000039.txt
56873|KROGER CO|10-Q|2009-12-17|edgar/data/56873/0001104659-09-070369.txt
59478|LILLY ELI & CO|10-Q|2009-10-30|edgar/data/59478/0000950123-09-055409.txt
59558|LINCOLN NATIONAL CORP|10-Q|2009-11-06|edgar/data/59558/0000059558-09-000148.txt
60086|LOEWS CORP|10-Q|2009-11-02|edgar/data/60086/0001193125-09-220059.txt
60667|LOWES COMPANIES INC|10-Q|2009-12-01|edgar/data/60667/0000060667-09-000160.txt
62709|MARSH & MCLENNAN COMPANIES, INC.|10-Q|2009-11-05|edgar/data/62709/0001193125-09-225519.txt
6281|ANALOG DEVICES INC|10-K|2009-11-24|edgar/data/6281/0000950123-09-065635.txt
62996|MASCO CORP /DE/|10-Q|2009-10-29|edgar/data/62996/0000950123-09-054773.txt
63276|MATTEL INC /DE/|10-Q|2009-10-28|edgar/data/63276/0001193125-09-215975.txt
63908|MCDONALDS CORP|10-Q|2009-11-05|edgar/data/63908/0001193125-09-224951.txt
64040|MCGRAW-HILL COMPANIES INC|10-Q|2009-10-28|edgar/data/64040/0000950123-09-053840.txt
64670|MEDTRONIC INC|10-Q|2009-12-09|edgar/data/64670/0000897101-09-002528.txt
64803|CVS CAREMARK CORP|10-Q|2009-11-05|edgar/data/64803/0001193125-09-225277.txt
64978|MERCK & CO INC|10-Q|2009-11-02|edgar/data/64978/0000950123-09-055961.txt
65100|MERRILL LYNCH & CO., INC.|10-Q|2009-11-06|edgar/data/65100/0000950123-09-059436.txt
65350|METROPOLITAN EDISON CO|10-Q|2009-11-09|edgar/data/65350/0001031296-09-000035.txt
65984|ENTERGY CORP /DE/|10-Q|2009-11-06|edgar/data/65984/0000065984-09-000219.txt
66740|3M CO|10-Q|2009-10-30|edgar/data/66740/0001104659-09-061503.txt
66901|ENTERGY MISSISSIPPI INC|10-Q|2009-11-06|edgar/data/66901/0000065984-09-000219.txt
66904|MISSISSIPPI POWER CO|10-Q|2009-11-06|edgar/data/66904/0000092122-09-000089.txt
6769|APACHE CORP|10-Q|2009-11-06|edgar/data/6769/0000950123-09-059292.txt
67716|MDU RESOURCES GROUP INC|10-Q|2009-11-05|edgar/data/67716/0000067716-09-000130.txt
68505|MOTOROLA INC|10-Q|2009-11-04|edgar/data/68505/0000950123-09-057013.txt
6951|APPLIED MATERIALS INC /DE|10-K/A|2009-12-18|edgar/data/6951/0000950123-09-072007.txt
6951|APPLIED MATERIALS INC /DE|10-K|2009-12-11|edgar/data/6951/0000950123-09-070205.txt
701221|CIGNA CORP|10-Q|2009-11-05|edgar/data/701221/0000950123-09-058417.txt
701985|LIMITED BRANDS INC|10-Q|2009-12-04|edgar/data/701985/0001193125-09-247593.txt
701985|LIMITED BRANDS INC|8-K|2009-11-10|edgar/data/701985/0001193125-09-230742.txt
702165|NORFOLK SOUTHERN CORP|10-Q|2009-10-30|edgar/data/702165/0000702165-09-000170.txt
704051|LEGG MASON INC|10-Q|2009-11-06|edgar/data/704051/0000704051-09-000147.txt
7084|ARCHER DANIELS MIDLAND CO|10-Q|2009-11-06|edgar/data/7084/0000007084-09-000061.txt
70858|BANK OF AMERICA CORP /DE/|10-Q|2009-11-06|edgar/data/70858/0001193125-09-227720.txt
708819|MCDERMOTT INTERNATIONAL INC|10-Q|2009-11-10|edgar/data/708819/0000708819-09-000020.txt
712515|ELECTRONIC ARTS INC.|10-Q|2009-11-10|edgar/data/712515/0001193125-09-230789.txt
713676|PNC FINANCIAL SERVICES GROUP INC|10-Q|2009-11-06|edgar/data/713676/0001193125-09-227195.txt
71508|ENTERGY NEW ORLEANS INC|10-Q|2009-11-06|edgar/data/71508/0000065984-09-000219.txt
715957|DOMINION RESOURCES INC /VA/|10-Q|2009-11-02|edgar/data/715957/0001193125-09-220395.txt
717423|MURPHY OIL CORP /DE|10-Q|2009-11-06|edgar/data/717423/0001193125-09-226991.txt
718877|Activision Blizzard, Inc.|10-Q|2009-11-06|edgar/data/718877/0001104659-09-063352.txt
721083|SMITH INTERNATIONAL INC|10-Q|2009-11-09|edgar/data/721083/0000950123-09-060174.txt
721371|CARDINAL HEALTH INC|10-Q|2009-11-09|edgar/data/721371/0001193125-09-229321.txt
72207|NOBLE ENERGY INC|10-Q|2009-10-29|edgar/data/72207/0000072207-09-000038.txt
72333|NORDSTROM INC|10-Q|2009-12-08|edgar/data/72333/0000950123-09-069177.txt
723531|PAYCHEX INC|10-Q|2009-12-16|edgar/data/723531/0000950123-09-071276.txt
72903|XCEL ENERGY INC|10-Q|2009-10-30|edgar/data/72903/0001104659-09-061541.txt
72971|WELLS FARGO & CO/MN|10-Q|2009-11-06|edgar/data/72971/0000950123-09-059235.txt
73124|NORTHERN TRUST CORP|10-Q|2009-10-30|edgar/data/73124/0001193125-09-218667.txt
731766|UNITEDHEALTH GROUP INC|10-Q|2009-11-03|edgar/data/731766/0001193125-09-222100.txt
7323|ENTERGY ARKANSAS INC|10-Q|2009-11-06|edgar/data/7323/0000065984-09-000219.txt
732485|GENZYME CORP|10-Q|2009-11-02|edgar/data/732485/0001047469-09-009416.txt
732712|VERIZON COMMUNICATIONS INC|10-Q|2009-10-29|edgar/data/732712/0001193125-09-217506.txt
732717|AT&T INC.|10-Q|2009-11-05|edgar/data/732717/0000732717-09-000091.txt
73309|NUCOR CORP|10-Q|2009-11-10|edgar/data/73309/0001193125-09-230306.txt
7332|SOUTHWESTERN ENERGY CO|10-Q|2009-10-30|edgar/data/7332/0000007332-09-000034.txt
73960|OHIO EDISON CO|10-Q|2009-11-09|edgar/data/73960/0001031296-09-000035.txt
740260|VENTAS INC|10-Q|2009-11-04|edgar/data/740260/0001193125-09-223835.txt
740761|BUCYRUS INTERNATIONAL INC|10-Q|2009-11-09|edgar/data/740761/0001193125-09-228738.txt
746515|EXPEDITORS INTERNATIONAL OF WASHINGTON INC|10-Q|2009-11-09|edgar/data/746515/0001193125-09-229556.txt
750556|SUNTRUST BANKS INC|10-Q|2009-11-04|edgar/data/750556/0001193125-09-222385.txt
751652|QUESTAR CORP|10-Q|2009-11-05|edgar/data/751652/0000751652-09-000059.txt
753308|FPL GROUP INC|10-Q|2009-10-30|edgar/data/753308/0000753308-09-000122.txt
75362|PACCAR INC|10-Q|2009-11-05|edgar/data/75362/0001193125-09-225269.txt
75527|PACIFIC ENTERPRISES INC|10-Q|2009-11-09|edgar/data/75527/0000086521-09-000062.txt
762129|CILCORP INC|10-Q|2009-11-09|edgar/data/762129/0001193125-09-229036.txt
76334|PARKER HANNIFIN CORP|10-Q|2009-11-03|edgar/data/76334/0001193125-09-221583.txt
764065|CLIFFS NATURAL RESOURCES INC.|10-Q|2009-10-30|edgar/data/764065/0001193125-09-218498.txt
764180|ALTRIA GROUP, INC.|10-Q|2009-10-29|edgar/data/764180/0001193125-09-217203.txt
764478|BEST BUY CO INC|10-Q|2009-10-08|edgar/data/764478/0001104659-09-058298.txt
765880|HCP, INC.|10-Q|2009-11-03|edgar/data/765880/0001104659-09-062019.txt
768251|ALTERA CORP|10-Q|2009-10-21|edgar/data/768251/0001193125-09-211012.txt
769397|AUTODESK INC|10-Q|2009-12-08|edgar/data/769397/0001193125-09-249297.txt
77227|PENNSYLVANIA ELECTRIC CO|10-Q|2009-11-09|edgar/data/77227/0001031296-09-000035.txt
773840|HONEYWELL INTERNATIONAL INC|10-Q|2009-10-23|edgar/data/773840/0000930413-09-005315.txt
773910|ANADARKO PETROLEUM CORP|10-Q|2009-11-03|edgar/data/773910/0001193125-09-221564.txt
77476|PEPSICO INC|10-Q|2009-10-08|edgar/data/77476/0001193125-09-205617.txt
78003|PFIZER INC|10-Q|2009-11-05|edgar/data/78003/0001157523-09-007794.txt
78100|PECO ENERGY CO|10-Q|2009-10-23|edgar/data/78100/0001193125-09-212818.txt
783325|WISCONSIN ENERGY CORP|10-Q|2009-10-30|edgar/data/783325/0000107815-09-000062.txt
784681|CSC HOLDINGS INC|10-Q|2009-11-03|edgar/data/784681/0001104659-09-062216.txt
78814|PITNEY BOWES INC /DE/|10-Q|2009-11-06|edgar/data/78814/0000930413-09-005624.txt
788784|PUBLIC SERVICE ENTERPRISE GROUP INC|10-Q|2009-10-30|edgar/data/788784/0000930413-09-005485.txt
789019|MICROSOFT CORP|10-Q|2009-10-23|edgar/data/789019/0001193125-09-212454.txt
789073|FORTUNE BRANDS INC|10-Q|2009-11-06|edgar/data/789073/0001193125-09-227611.txt
790070|EMC CORP|10-Q|2009-11-06|edgar/data/790070/0001193125-09-227534.txt
791519|STAPLES INC|10-Q|2009-12-01|edgar/data/791519/0001104659-09-067737.txt
793952|HARLEY DAVIDSON INC|10-Q|2009-10-30|edgar/data/793952/0001193125-09-218615.txt
794367|Macy's, Inc.|10-Q|2009-12-07|edgar/data/794367/0001193125-09-248286.txt
796343|ADOBE SYSTEMS INC|10-Q|2009-10-01|edgar/data/796343/0000796343-09-000032.txt
79732|POTOMAC ELECTRIC POWER CO|10-Q|2009-10-29|edgar/data/79732/0001193125-09-217423.txt
797468|OCCIDENTAL PETROLEUM CORP /DE/|10-Q|2009-11-02|edgar/data/797468/0000797468-09-000100.txt
798354|FISERV INC|10-Q|2009-11-06|edgar/data/798354/0001193125-09-227470.txt
79879|PPG INDUSTRIES INC|10-Q|2009-10-26|edgar/data/79879/0001193125-09-213623.txt
79958|PRECISION CASTPARTS CORP|10-Q|2009-11-06|edgar/data/79958/0001193125-09-227113.txt
801898|JOY GLOBAL INC|10-K|2009-12-22|edgar/data/801898/0000801898-09-000167.txt
804055|COCA COLA ENTERPRISES INC|10-Q|2009-10-29|edgar/data/804055/0001193125-09-217539.txt
80424|PROCTER & GAMBLE CO|10-Q|2009-10-29|edgar/data/80424/0001193125-09-217067.txt
804328|QUALCOMM INC/DE|10-K/A|2009-12-22|edgar/data/804328/0000950123-09-072780.txt
804328|QUALCOMM INC/DE|10-K|2009-11-05|edgar/data/804328/0000950123-09-057827.txt
80661|PROGRESSIVE CORP/OH/|10-Q|2009-11-09|edgar/data/80661/0001193125-09-228751.txt
808362|BAKER HUGHES INC|10-Q|2009-11-05|edgar/data/808362/0000950123-09-058111.txt
81033|PUBLIC SERVICE ELECTRIC & GAS CO|10-Q|2009-10-30|edgar/data/81033/0000930413-09-005485.txt
81061|PUBLIX SUPER MARKETS INC|10-Q|2009-11-05|edgar/data/81061/0001193125-09-225089.txt
812074|OWENS ILLINOIS INC /DE/|10-Q|2009-10-29|edgar/data/812074/0001104659-09-061200.txt
813828|CBS CORP|10-Q|2009-11-05|edgar/data/813828/0001047469-09-009610.txt
815097|CARNIVAL CORP|10-Q|2009-10-01|edgar/data/815097/0001193125-09-201646.txt
815556|FASTENAL CO|10-Q|2009-10-23|edgar/data/815556/0001193125-09-212481.txt
816284|CELGENE CORP /DE/|10-Q|2009-10-30|edgar/data/816284/0000950123-09-055625.txt
818479|DENTSPLY INTERNATIONAL INC /DE/|10-Q/A|2009-10-30|edgar/data/818479/0000818479-09-000152.txt
818686|TEVA PHARMACEUTICAL INDUSTRIES LTD|6-K|2009-11-03|edgar/data/818686/0001193125-09-221938.txt
8192|ATLANTIC CITY ELECTRIC CO|10-Q|2009-10-29|edgar/data/8192/0001193125-09-217423.txt
820027|AMERIPRISE FINANCIAL INC|10-Q|2009-11-03|edgar/data/820027/0001104659-09-061913.txt
820313|AMPHENOL CORP /DE/|10-Q|2009-10-26|edgar/data/820313/0001104659-09-060317.txt
821189|EOG RESOURCES INC|10-Q|2009-11-05|edgar/data/821189/0000821189-09-000067.txt
823768|WASTE MANAGEMENT INC|10-Q|2009-10-29|edgar/data/823768/0000950123-09-054673.txt
826083|DELL INC|10-Q|2009-12-03|edgar/data/826083/0000950123-09-068042.txt
827052|EDISON INTERNATIONAL|10-Q|2009-11-06|edgar/data/827052/0001047469-09-009674.txt
827054|MICROCHIP TECHNOLOGY INC|10-Q|2009-11-06|edgar/data/827054/0000827054-09-000214.txt
829224|STARBUCKS CORP|10-K|2009-11-20|edgar/data/829224/0000950123-09-064772.txt
831001|CITIGROUP INC|10-Q|2009-11-06|edgar/data/831001/0001047469-09-009754.txt
831259|FREEPORT MCMORAN COPPER & GOLD INC|10-Q|2009-11-06|edgar/data/831259/0000831259-09-000098.txt
833081|PRIDE INTERNATIONAL INC|10-Q|2009-11-02|edgar/data/833081/0001140361-09-024247.txt
833444|TYCO INTERNATIONAL LTD /BER/|10-K|2009-11-17|edgar/data/833444/0001047469-09-010234.txt
835729|BMC SOFTWARE INC|10-Q|2009-10-30|edgar/data/835729/0001193125-09-218579.txt
837173|Walter Energy, Inc.|10-Q|2009-11-06|edgar/data/837173/0001047469-09-009725.txt
843006|ISSUER DIRECT CORP|10-Q/A|2009-11-12|edgar/data/843006/0001354488-09-002016.txt
843006|ISSUER DIRECT CORP|10-Q/A|2009-11-13|edgar/data/843006/0001354488-09-002030.txt
843006|ISSUER DIRECT CORP|8-K|2009-10-28|edgar/data/843006/0001354488-09-001957.txt
849213|PLUM CREEK TIMBER CO INC|10-Q|2009-11-04|edgar/data/849213/0001193125-09-223862.txt
849399|SYMANTEC CORP|10-Q|2009-11-04|edgar/data/849399/0000950123-09-057604.txt
850693|ALLERGAN INC|10-Q|2009-11-06|edgar/data/850693/0001193125-09-227571.txt
85408|ROWAN COMPANIES INC|10-Q|2009-11-06|edgar/data/85408/0000085408-09-000048.txt
858470|CABOT OIL & GAS CORP|10-Q|2009-10-29|edgar/data/858470/0001193125-09-217450.txt
858877|CISCO SYSTEMS INC|10-Q|2009-11-18|edgar/data/858877/0001193125-09-237055.txt
859737|HOLOGIC INC|10-K|2009-11-24|edgar/data/859737/0001193125-09-241357.txt
86144|SAFEWAY INC|10-Q|2009-10-19|edgar/data/86144/0001193125-09-209420.txt
86312|TRAVELERS COMPANIES, INC.|10-Q|2009-10-22|edgar/data/86312/0001104659-09-059858.txt
864328|BJ SERVICES CO|10-K|2009-11-23|edgar/data/864328/0001193125-09-240380.txt
86521|SAN DIEGO GAS & ELECTRIC CO|10-Q|2009-11-09|edgar/data/86521/0000086521-09-000062.txt
866374|FLEXTRONICS INTERNATIONAL LTD.|10-Q|2009-11-03|edgar/data/866374/0000950123-09-056887.txt
866787|AUTOZONE INC|10-Q|2009-12-17|edgar/data/866787/0000950123-09-071593.txt
8670|AUTOMATIC DATA PROCESSING INC|10-Q|2009-11-06|edgar/data/8670/0000008670-09-000037.txt
868809|XTO ENERGY INC|10-Q|2009-11-05|edgar/data/868809/0001193125-09-225181.txt
87347|SCHLUMBERGER LTD /NV/|10-Q|2009-10-28|edgar/data/87347/0001193125-09-215771.txt
874016|JONES APPAREL GROUP INC|10-Q|2009-10-29|edgar/data/874016/0000874016-09-000059.txt
874761|AES CORP|10-Q|2009-11-06|edgar/data/874761/0001193125-09-225854.txt
874766|HARTFORD FINANCIAL SERVICES GROUP INC/DE|10-Q|2009-11-03|edgar/data/874766/0000950123-09-056913.txt
875045|BIOGEN IDEC INC.|10-Q|2009-10-21|edgar/data/875045/0000950123-09-051956.txt
877890|CITRIX SYSTEMS INC|10-Q|2009-11-04|edgar/data/877890/0001193125-09-223664.txt
879101|KIMCO REALTY CORP|10-Q/A|2009-11-05|edgar/data/879101/0001398432-09-000470.txt
88205|SPX CORP|10-Q|2009-10-28|edgar/data/88205/0001104659-09-060877.txt
882095|GILEAD SCIENCES INC|10-Q|2009-11-05|edgar/data/882095/0001193125-09-225660.txt
882835|ROPER INDUSTRIES INC|10-Q|2009-11-02|edgar/data/882835/0000882835-09-000045.txt
883984|ICU MEDICAL INC/DE|10-Q|2009-10-22|edgar/data/883984/0001104659-09-059932.txt
884905|PRAXAIR INC|10-Q|2009-10-28|edgar/data/884905/0001193125-09-215959.txt
885639|KOHLS CORPORATION|10-Q|2009-12-04|edgar/data/885639/0001193125-09-247407.txt
885721|EXPRESS SCRIPTS INC|10-Q|2009-10-28|edgar/data/885721/0000950123-09-054167.txt
885725|BOSTON SCIENTIFIC CORP|10-Q|2009-11-06|edgar/data/885725/0000950123-09-058892.txt
8858|AVNET INC|10-Q/A|2009-11-24|edgar/data/8858/0000950123-09-065604.txt
886158|BED BATH & BEYOND INC|10-Q|2009-10-07|edgar/data/886158/0001104659-09-058149.txt
8868|AVON PRODUCTS INC|10-Q|2009-10-29|edgar/data/8868/0001193125-09-216813.txt
886982|GOLDMAN SACHS GROUP INC|10-Q|2009-11-04|edgar/data/886982/0000950123-09-057080.txt
888228|KINDER MORGAN ENERGY PARTNERS L P|10-Q|2009-10-30|edgar/data/888228/0001140361-09-024152.txt
889900|PATTERSON UTI ENERGY INC|10-Q|2009-11-02|edgar/data/889900/0000950123-09-056340.txt
890801|McAfee, Inc.|10-Q|2009-11-06|edgar/data/890801/0000950123-09-059393.txt
891456|PLAINS EXPLORATION & PRODUCTION CO|10-Q|2009-11-05|edgar/data/891456/0001193125-09-224686.txt
895126|CHESAPEAKE ENERGY CORP|10-Q|2009-11-09|edgar/data/895126/0001193125-09-229377.txt
895421|MORGAN STANLEY|10-Q|2009-11-09|edgar/data/895421/0001193125-09-227984.txt
895648|GENERAL GROWTH PROPERTIES INC|10-Q|2009-11-09|edgar/data/895648/0001104659-09-063503.txt
896159|ACE LTD|10-Q|2009-11-09|edgar/data/896159/0001193125-09-227842.txt
896262|AMEDISYS INC|10-Q|2009-10-27|edgar/data/896262/0001193125-09-214821.txt
896878|INTUIT INC|10-Q|2009-12-04|edgar/data/896878/0000950123-09-068379.txt
89800|SHERWIN WILLIAMS CO|10-Q|2009-10-27|edgar/data/89800/0000950123-09-053699.txt
899051|ALLSTATE CORP|10-Q|2009-11-04|edgar/data/899051/0001104659-09-062522.txt
899689|VORNADO REALTY TRUST|10-Q|2009-11-03|edgar/data/899689/0000899689-09-000040.txt
899881|PROLOGIS|10-Q|2009-11-04|edgar/data/899881/0000950123-09-057647.txt
901491|PAPA JOHNS INTERNATIONAL INC|10-Q|2009-11-03|edgar/data/901491/0001104659-09-062214.txt
90185|SIGMA ALDRICH CORP|10-Q|2009-10-30|edgar/data/90185/0001193125-09-219057.txt
906107|EQUITY RESIDENTIAL|10-Q|2009-11-05|edgar/data/906107/0001193125-09-224917.txt
908255|BORGWARNER INC|10-Q|2009-10-28|edgar/data/908255/0000950123-09-053981.txt
909281|ONEOK Partners LP|10-Q|2009-11-05|edgar/data/909281/0000909281-09-000080.txt
909832|COSTCO WHOLESALE CORP /NEW|10-Q|2009-12-18|edgar/data/909832/0001193125-09-255610.txt
910073|NEW YORK COMMUNITY BANCORP INC|10-Q|2009-11-05|edgar/data/910073/0001193125-09-225724.txt
912750|NEWFIELD EXPLORATION CO /DE/|10-Q|2009-10-23|edgar/data/912750/0000912750-09-000076.txt
914208|Invesco Ltd.|10-Q|2009-10-30|edgar/data/914208/0000950123-09-055399.txt
915389|EASTMAN CHEMICAL CO|10-Q|2009-10-23|edgar/data/915389/0000915389-09-000070.txt
91576|KEYCORP /NEW/|10-Q|2009-11-06|edgar/data/91576/0000950123-09-059334.txt
915912|AVALONBAY COMMUNITIES INC|10-Q|2009-11-09|edgar/data/915912/0000950123-09-059493.txt
918160|AK STEEL HOLDING CORP|10-Q/A|2009-11-20|edgar/data/918160/0000918160-09-000045.txt
918160|AK STEEL HOLDING CORP|10-Q|2009-11-03|edgar/data/918160/0000918160-09-000039.txt
920148|LABORATORY CORP OF AMERICA HOLDINGS|10-Q|2009-10-29|edgar/data/920148/0000920148-09-000075.txt
92103|SOUTHERN CALIFORNIA EDISON CO|10-Q|2009-11-06|edgar/data/92103/0001047469-09-009676.txt
92108|SOUTHERN CALIFORNIA GAS CO|10-Q|2009-11-09|edgar/data/92108/0000086521-09-000062.txt
92122|SOUTHERN CO|10-Q|2009-11-06|edgar/data/92122/0000092122-09-000089.txt
921847|HUDSON CITY BANCORP INC|10-Q|2009-11-06|edgar/data/921847/0000950123-09-059242.txt
922224|PPL CORP|10-Q|2009-10-30|edgar/data/922224/0000922224-09-000114.txt
92230|BB&T CORP|10-Q|2009-11-09|edgar/data/92230/0001193125-09-229012.txt
92380|SOUTHWEST AIRLINES CO|10-Q/A|2009-10-22|edgar/data/92380/0000092380-09-000045.txt
92380|SOUTHWEST AIRLINES CO|10-Q|2009-10-23|edgar/data/92380/0000092380-09-000048.txt
927066|DAVITA INC|10-Q|2009-11-05|edgar/data/927066/0001193125-09-225754.txt
927628|CAPITAL ONE FINANCIAL CORP|10-Q|2009-11-09|edgar/data/927628/0001193125-09-227889.txt
927653|MCKESSON CORP|10-Q|2009-10-27|edgar/data/927653/0000950123-09-053715.txt
930835|EDISON MISSION ENERGY|10-Q|2009-11-06|edgar/data/930835/0001047469-09-009681.txt
931148|GRAFTECH INTERNATIONAL LTD|10-Q|2009-10-29|edgar/data/931148/0001193125-09-217463.txt
931182|ERP OPERATING LTD PARTNERSHIP|10-Q|2009-11-05|edgar/data/931182/0001193125-09-224927.txt
93410|CHEVRON CORP|10-Q|2009-11-05|edgar/data/93410/0000950123-09-058120.txt
934612|BURLINGTON NORTHERN SANTA FE CORP|10-Q|2009-10-23|edgar/data/934612/0000950123-09-052564.txt
936340|DTE ENERGY CO|10-Q|2009-10-30|edgar/data/936340/0000950123-09-055676.txt
936402|Shire plc|10-Q|2009-11-06|edgar/data/936402/0000950103-09-002880.txt
936468|LOCKHEED MARTIN CORP|10-Q|2009-10-23|edgar/data/936468/0001193125-09-212119.txt
93751|STATE STREET Corp|10-Q|2009-11-06|edgar/data/93751/0001193125-09-227212.txt
941548|CAMERON INTERNATIONAL CORP|10-Q|2009-11-06|edgar/data/941548/0000941548-09-000163.txt
944868|DIRECTV GROUP INC|10-Q|2009-11-06|edgar/data/944868/0001047469-09-009634.txt
945436|MEMC ELECTRONIC MATERIALS INC|10-Q|2009-11-05|edgar/data/945436/0001193125-09-225668.txt
945764|DENBURY RESOURCES INC|10-Q|2009-11-09|edgar/data/945764/0000950123-09-060293.txt
9466|BALTIMORE GAS & ELECTRIC CO|10-Q|2009-11-06|edgar/data/9466/0001047469-09-009718.txt
949039|DIAMOND OFFSHORE DRILLING INC|10-Q|2009-10-27|edgar/data/949039/0000950123-09-053579.txt
95521|SUPERVALU INC|10-Q|2009-10-21|edgar/data/95521/0000950123-09-051954.txt
96021|SYSCO CORP|10-Q|2009-11-03|edgar/data/96021/0000950123-09-056585.txt
96223|LEUCADIA NATIONAL CORP|10-Q|2009-11-05|edgar/data/96223/0000096223-09-000086.txt
97216|TEREX CORP|10-Q|2009-10-29|edgar/data/97216/0000097216-09-000219.txt
97476|TEXAS INSTRUMENTS INC|10-Q|2009-10-30|edgar/data/97476/0000097476-09-000041.txt
